salary,season,team
12200000,2007-08,New Jersey Nets
13200000,2008-09,Milwaukee Bucks
14200000,2009-10,San Antonio Spurs
8400000,2010-11,San Antonio Spurs
9282000,2011-12,San Antonio Spurs
10164000,2012-13,Golden State Warriors
11046000,2013-14,Utah Jazz
1448490,2014-15,Dallas Mavericks
1499000,2015-16,Cleveland Cavaliers
2500000,2016-17,Cleveland Cavaliers
