salary,season,team
687456,2007-08,Minnesota Timberwolves
2500000,2008-09,Minnesota Timberwolves
2500000,2009-10,Los Angeles Clippers
2300000,2010-11,Los Angeles Clippers
992680,2011-12,Portland Trail Blazers
