turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
50,2014-15,21,55,125,384,Texas A&M University,300,845,17,98,16,26
64,2015-16,22,77,185,563,Texas A&M University,467,1114,19,171,11,36
