salary,season,team
473604,2010-11,Golden State Warriors
762195,2011-12,New York Knicks
8374646,2012-13,Houston Rockets
8374646,2013-14,Houston Rockets
8374646,2014-15,Los Angeles Lakers
2100000,2015-16,Charlotte Hornets
11483254,2016-17,Brooklyn Nets
