salary,season,team
32842,2008-09,Oklahoma City Thunder
208264,2010-11,Chicago Bulls
915852,2011-12,Chicago Bulls
1500000,2012-13,Toronto Raptors
1600000,2013-14,Utah Jazz
123827,2014-15,Detroit Pistons
635753,2016-17,Minnesota Timberwolves
