turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,20,105,88,268,University of Memphis,209,,56,126,10,37
,2006-07,21,130,101,287,University of Memphis,259,,59,148,9,36
52,2007-08,22,136,113,342,University of Memphis,277,,49,148,13,40
85,2008-09,23,166,131,379,University of Memphis,291,,53,178,17,37
