salary,season,team
3320339,2007-08,Chicago Bulls
9385000,2008-09,Chicago Bulls
10370425,2009-10,Chicago Bulls
11345000,2010-11,Chicago Bulls
12325000,2011-12,Chicago Bulls
13305000,2012-13,Chicago Bulls
14275000,2013-14,Chicago Bulls
9714461,2014-15,Miami Heat
10151612,2015-16,Miami Heat
18000000,2016-17,Los Angeles Lakers
