turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
49,2014-15,22,74,192,550,University of Miami,397,1278,34,178,7,38
44,2015-16,23,56,177,570,University of Miami,351,1151,36,112,9,35
