turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
134,2011-12,20,223,174,523,Baylor University,378,1172,68,110,3,38
122,2012-13,21,255,216,712,Baylor University,506,1252,54,135,0,36
