off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
30,11,.468,24,2007-08,28,TOT,44,112,94,475,C,51,regular,3,7,50
14,6,.395,15,2007-08,28,CHA,17,37,43,267,C,30,regular,0,3,20
7,4,.769,5,2007-08,28,DET,10,27,13,98,C,12,regular,2,2,17
9,1,.447,4,2007-08,28,TOR,17,48,38,110,C,9,regular,1,2,13
12,1,.346,2,2009-10,30,TOT,9,19,26,95,C,13,regular,1,3,21
6,0,.154,0,2009-10,30,PHI,2,5,13,36,C,6,regular,1,1,7
6,1,.538,2,2009-10,30,MIL,7,14,13,59,C,7,regular,0,2,14
1,0,.571,0,2009-10,30,MIL,4,9,7,25,C,2,playoffs,1,0,4
