salary,season,team
2563320,2010-11,Los Angeles Clippers
2755560,2011-12,New Orleans Hornets
2947800,2012-13,New Orleans Hornets
3700000,2013-14,New Orleans Pelicans
981084,2014-15,Dallas Mavericks
7500000,2015-16,Portland Trail Blazers
7680965,2016-17,Portland Trail Blazers
