salary,season,team
1064400,2013-14,Phoenix Suns
1112280,2014-15,Phoenix Suns
1160160,2015-16,Phoenix Suns
2094089,2016-17,Phoenix Suns
194494,2016-17,Brooklyn Nets
95600,2016-17,New Orleans Pelicans
