off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
29,28,.493,28,2007-08,24,TOT,60,178,140,531,C-SF,63,regular,15,3,47
11,11,.477,14,2007-08,24,DEN,26,84,64,222,C,27,regular,5,1,25
10,11,.431,5,2007-08,24,MEM,14,40,36,137,SF,17,regular,5,2,9
0,0,.500,1,2007-08,24,HOU,2,4,4,9,SF,1,regular,1,0,4
8,5,.625,7,2007-08,24,MIA,17,48,32,143,SF,16,regular,2,0,6
0,1,.250,1,2007-08,24,SAS,1,2,4,20,SF,2,regular,2,0,3
