off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
15,2,.431,6,2010-11,21,LAL,21,62,51,118,SG,12,regular,4,5,20
26,12,.416,18,2011-12,22,LAL,37,97,89,396,SG,28,regular,11,6,24
10,10,.370,11,2012-13,23,LAL,24,65,73,197,SF,31,regular,3,1,19
7,6,.410,2,2011-12,22,LAL,16,37,39,126,SG,13,playoffs,3,7,9
