salary,season,team
4133280,2010-11,Utah Jazz
4443360,2011-12,Utah Jazz
4753320,2012-13,Utah Jazz
6008196,2013-14,Utah Jazz
12833333,2014-15,Utah Jazz
11933333,2015-16,Utah Jazz
11050000,2016-17,Utah Jazz
