off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
19,4,.511,8,2011-12,23,GSW,23,70,45,186,SF,26,regular,7,13,24
10,5,.600,5,2013-14,25,MIL,21,48,35,126,SF,10,regular,7,5,8
