salary,season,team
2282640,2009-10,Toronto Raptors
2453880,2010-11,Toronto Raptors
2625000,2011-12,Toronto Raptors
3344250,2012-13,Toronto Raptors
9500000,2013-14,Toronto Raptors
9500000,2014-15,Toronto Raptors
9500000,2015-16,Toronto Raptors
26540100,2016-17,Toronto Raptors
