off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
66,53,.502,62,2009-10,20,TOR,255,662,512,1664,SG,157,regular,43,18,77
75,148,.469,144,2010-11,21,TOR,539,1410,1154,2851,SG,240,regular,85,31,82
40,128,.435,123,2011-12,22,TOR,381,1054,903,2206,SG,171,regular,48,17,63
48,204,.459,151,2012-13,23,TOR,548,1485,1231,3013,SG,272,regular,76,24,82
51,313,.452,176,2013-14,24,TOR,604,1791,1407,3017,SG,292,regular,86,28,79
41,210,.426,137,2014-15,25,TOR,409,1204,990,2100,SG,236,regular,73,11,60
64,315,.463,175,2015-16,26,TOR,614,1830,1377,2804,SG,285,regular,81,21,78
70,290,.477,180,2016-17,27,TOR,721,2020,1545,2620,SG,316,regular,78,13,74
3,25,.410,18,2013-14,24,TOR,45,167,117,282,SG,26,playoffs,8,2,7
5,23,.419,10,2014-15,25,TOR,32,81,80,159,SG,20,playoffs,6,0,4
13,54,.399,45,2015-16,26,TOR,157,418,398,746,SG,70,playoffs,22,3,20
4,34,.437,25,2016-17,27,TOR,76,224,175,373,SG,45,playoffs,14,0,10
