turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,20,5,28,77,Rutgers University,56,,8,85,49,29
49,2007-08,21,16,61,160,Rutgers University,133,,11,182,93,31
48,2008-09,22,13,64,179,Rutgers University,109,,15,186,71,32
47,2009-10,23,14,114,302,Rutgers University,197,907,13,228,145,32
