off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
8,78,.384,56,2008-09,20,POR,69,228,189,655,PG,49,regular,16,2,53
18,172,.444,94,2009-10,21,POR,200,630,483,1304,SG,102,regular,26,5,74
26,266,.469,127,2010-11,22,TOT,218,651,517,1496,PG,139,regular,38,5,71
2,28,.378,17,2010-11,22,NOH,17,50,49,149,PG,13,regular,2,1,11
24,238,.479,110,2010-11,22,TOR,201,601,468,1347,PG,126,regular,36,4,60
8,118,.504,53,2011-12,23,TOR,117,353,276,705,PG,58,regular,24,4,31
22,264,.476,120,2012-13,24,MEM,260,693,621,1765,PG,154,regular,59,17,80
22,194,.464,82,2013-14,25,TOT,248,666,617,1686,PG,123,regular,60,9,72
8,66,.429,22,2013-14,25,MEM,90,250,239,650,PG,51,regular,20,5,31
14,128,.485,60,2013-14,25,BOS,158,416,378,1036,PG,72,regular,40,4,41
22,233,.462,133,2014-15,26,MIL,220,598,516,1717,PG,189,regular,59,12,77
21,163,.539,73,2015-16,27,MIL,185,541,437,1505,SG,120,regular,47,11,52
3,13,.375,9,2016-17,28,PHI,11,33,32,71,PG,9,regular,0,0,3
0,0,.333,1,2008-09,20,POR,2,6,6,11,PG,1,playoffs,0,1,2
4,23,.477,8,2009-10,21,POR,28,81,65,166,SG,12,playoffs,2,0,6
1,32,.423,16,2012-13,24,MEM,49,139,137,320,PG,29,playoffs,7,5,15
4,18,.371,4,2014-15,26,MIL,12,39,35,120,PG,11,playoffs,2,2,6
