turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
16,2011-12,20,54,25,70,Syracuse University,58,269,20,38,7,26
138,2012-13,21,291,155,474,Syracuse University,394,1409,109,199,20,40
