salary,season,team
8675620,2007-08,Detroit Pistons
9500000,2008-09,Detroit Pistons
10324380,2009-10,Detroit Pistons
11148760,2010-11,Detroit Pistons
6292135,2011-12,Detroit Pistons
6764045,2012-13,Memphis Grizzlies
7235955,2013-14,Memphis Grizzlies
7707865,2014-15,Detroit Pistons
1499187,2015-16,Minnesota Timberwolves
