off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
109,268,.476,91,2007-08,27,DET,421,1080,940,2694,SF,289,regular,42,33,82
128,253,.477,101,2008-09,28,DET,459,1163,1020,3057,SF,348,regular,44,51,82
71,161,.509,60,2009-10,29,DET,282,661,580,1664,SF,177,regular,34,22,49
78,215,.490,82,2010-11,30,DET,473,1098,1001,2562,SF,251,regular,30,41,78
72,153,.444,74,2011-12,31,DET,336,798,798,2087,SF,209,regular,27,32,63
72,196,.461,89,2012-13,32,TOT,359,852,820,2631,SF,292,regular,48,25,82
43,111,.468,54,2012-13,32,DET,215,527,484,1457,SF,166,regular,21,13,45
29,85,.451,35,2012-13,32,MEM,144,325,336,1174,SF,126,regular,27,12,37
32,119,.427,41,2013-14,33,MEM,200,454,492,1948,SF,202,regular,39,19,76
52,93,.479,35,2014-15,34,TOT,177,434,402,1397,SF,158,regular,29,16,58
21,37,.451,15,2014-15,34,MEM,75,190,183,628,SF,62,regular,9,6,26
6,18,.602,4,2014-15,34,BOS,33,76,59,198,SF,24,regular,5,2,9
25,38,.466,16,2014-15,34,DET,69,168,160,571,SF,72,regular,15,8,23
32,73,.454,27,2015-16,35,MIN,102,221,229,1462,SF,115,regular,36,13,77
32,55,.500,32,2007-08,27,DET,100,235,208,671,SF,62,playoffs,14,8,17
1,5,.278,5,2008-09,28,DET,7,15,27,129,SF,13,playoffs,1,0,4
12,29,.376,10,2012-13,32,MEM,43,105,121,454,SF,45,playoffs,7,5,15
4,6,.404,1,2013-14,33,MEM,10,21,26,113,SF,6,playoffs,1,0,7
