turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,95,242,730,Davidson College,523,,62,157,6,34
93,2007-08,19,104,317,931,Davidson College,656,,73,165,14,36
126,2008-09,20,189,312,974,Davidson College,687,,86,151,8,34
