salary,season,team
4250000,2007-08,Portland Trail Blazers
4250000,2008-09,Portland Trail Blazers
4930000,2009-10,Los Angeles Clippers
4000000,2010-11,Los Angeles Lakers
4000000,2011-12,Los Angeles Lakers
4000000,2012-13,Los Angeles Lakers
4000000,2013-14,Los Angeles Lakers
2077000,2014-15,Portland Trail Blazers
2170465,2015-16,Detroit Pistons
