salary,season,team
457588,2009-10,Detroit Pistons
762195,2010-11,Detroit Pistons
4500000,2011-12,Detroit Pistons
4500000,2012-13,Detroit Pistons
4500000,2013-14,Detroit Pistons
4500000,2014-15,Boston Celtics
5000000,2015-16,Boston Celtics
5000000,2016-17,Boston Celtics
