turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
40,2007-08,20,17,67,192,University of Arkansas at Little Rock,151,,23,124,14,31
67,2008-09,21,47,134,367,University of Arkansas at Little Rock,275,,29,167,21,31
