salary,season,team
1750000,2007-08,Houston Rockets
1768000,2008-09,Houston Rockets
2111750,2009-10,Houston Rockets
1972500,2010-11,Houston Rockets
5250000,2011-12,Sacramento Kings
5486250,2012-13,Sacramento Kings
5722500,2013-14,Sacramento Kings
5958750,2014-15,Toronto Raptors
83583,2015-16,Houston Rockets
