salary,season,team
3610080,2009-10,Sacramento Kings
3880920,2010-11,Sacramento Kings
4151640,2011-12,Sacramento Kings
5251825,2012-13,Sacramento Kings
10300000,2013-14,New Orleans Pelicans
10763500,2014-15,New Orleans Pelicans
11227000,2015-16,New Orleans Pelicans
10661286,2016-17,Sacramento Kings
