turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
53,2009-10,20,68,77,203,Marquette University,184,756,37,96,1,32
84,2010-11,21,121,117,318,Marquette University,254,1013,38,111,2,36
