salary,season,team
4000000,2007-08,Portland Trail Blazers
4000000,2008-09,Portland Trail Blazers
4000000,2009-10,Los Angeles Clippers
7000000,2010-11,New Jersey Nets
4000000,2011-12,New Jersey Nets
3000000,2011-12,Sacramento Kings
3000000,2012-13,Sacramento Kings
1000000,2012-13,Brooklyn Nets
3000000,2013-14,Sacramento Kings
4000000,2014-15,Brooklyn Nets
3000000,2014-15,Philadelphia 76ers
