turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,20,6,30,84,Florida State University,58,238,7,54,7,30
,2004-05,21,20,101,263,Florida State University,186,522,14,128,18,29
,2005-06,22,37,171,484,Florida State University,330,871,29,208,9,30
,2006-07,23,24,244,690,Florida State University,460,1092,53,251,40,35
