turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,19,5,35,92,Alabama A&M University,79,,13,111,77,26
,2006-07,20,15,85,229,Alabama A&M University,197,,16,229,188,30
59,2007-08,21,24,99,299,Alabama A&M University,219,,24,255,131,29
