salary,season,team
1868141,2007-08,Boston Celtics
2500000,2008-09,Boston Celtics
2500000,2009-10,Boston Celtics
3000000,2010-11,Memphis Grizzlies
3150000,2011-12,Memphis Grizzlies
3300000,2012-13,Memphis Grizzlies
4494382,2013-14,Memphis Grizzlies
4831461,2014-15,Memphis Grizzlies
5168539,2015-16,Memphis Grizzlies
5505618,2016-17,Memphis Grizzlies
