salary,season,team
2798040,2010-11,Detroit Pistons
3007920,2011-12,Detroit Pistons
3217680,2012-13,Detroit Pistons
4086454,2013-14,Detroit Pistons
5479934,2014-15,Detroit Pistons
16400000,2015-16,Milwaukee Bucks
17100000,2016-17,Milwaukee Bucks
