turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,1988-89,20,58,131,369,Fayetteville State University,255,662,,80,,27
,1989-90,21,125,125,350,Fayetteville State University,235,800,,140,,27
,1990-91,22,113,117,393,Fayetteville State University,233,643,,86,,24
