turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
38,2011-12,18,51,125,321,Georgetown University,238,980,37,225,27,33
47,2012-13,19,84,168,501,Georgetown University,350,1097,57,232,28,31
