off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
28,452,.467,157,2007-08,27,CHI,330,862,797,2380,PG,216,regular,87,19,75
16,197,.519,87,2008-09,28,CHI,183,503,419,1339,SG,107,regular,66,19,51
24,330,.478,113,2009-10,29,CHI,308,805,753,2481,SG,236,regular,85,24,74
21,288,.506,121,2010-11,30,TOT,278,737,623,2157,SG-PG,161,regular,75,17,72
14,210,.501,84,2010-11,30,WAS,198,531,438,1471,SG,115,regular,56,10,48
7,78,.519,37,2010-11,30,ATL,80,206,185,686,PG,46,regular,19,7,24
11,132,.493,58,2011-12,31,ATL,122,316,295,1237,SG,90,regular,38,11,48
16,314,.461,99,2012-13,32,CHI,159,459,422,1764,PG,142,regular,63,25,60
31,286,.461,120,2013-14,33,CHI,243,666,619,2116,PG,161,regular,80,26,73
20,148,.449,73,2014-15,34,CHI,142,377,381,1610,SG,101,regular,46,14,66
8,73,.473,30,2015-16,35,TOT,49,137,129,631,PG,62,regular,15,2,46
7,59,.496,27,2015-16,35,CHI,47,132,118,555,PG,51,regular,13,1,35
1,14,.227,3,2015-16,35,ATL,2,5,11,76,PG,11,regular,2,1,11
2,20,.573,8,2008-09,28,CHI,29,88,62,210,SG,17,playoffs,12,3,7
1,20,.500,2,2009-10,29,CHI,22,62,52,196,SG,21,playoffs,7,0,5
1,16,.577,4,2010-11,30,ATL,26,61,52,173,PG,13,playoffs,7,2,6
4,6,.533,2,2011-12,31,ATL,13,34,30,141,SG,8,playoffs,4,0,6
1,23,.486,8,2012-13,32,CHI,16,45,37,162,PG,10,playoffs,8,1,4
1,22,.473,11,2013-14,33,CHI,23,55,56,167,PG,14,playoffs,4,1,5
0,11,.632,1,2014-15,34,CHI,9,26,19,126,SG,5,playoffs,3,1,10
0,3,.357,0,2015-16,35,ATL,2,5,7,27,PG,4,playoffs,0,0,6
