turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
25,2009-10,18,31,29,88,Virginia Polytechnic Institute and State University,99,423,17,31,7,34
38,2010-11,19,86,132,370,Virginia Polytechnic Institute and State University,319,988,56,73,9,32
46,2011-12,20,88,170,483,Virginia Polytechnic Institute and State University,388,1071,41,101,4,31
69,2012-13,21,121,261,801,Virginia Polytechnic Institute and State University,550,1166,42,127,6,32
