off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
48,60,.495,29,2007-08,22,MIA,143,347,293,1104,SF,172,regular,29,41,44
2,2,.400,6,2008-09,23,MIA,8,18,20,73,SF,18,regular,2,0,6
50,91,.536,53,2009-10,24,MIA,194,510,419,1496,SF,185,regular,52,32,72
88,242,.508,133,2010-11,25,GSW,485,1344,1146,3147,SF,343,regular,124,63,82
60,94,.522,51,2011-12,26,GSW,222,629,526,1650,SF,218,regular,58,26,61
42,150,.508,64,2012-13,27,PHI,237,729,599,1783,SF,260,regular,62,35,79
29,64,.490,39,2013-14,28,POR,111,343,297,984,SF,162,regular,23,16,68
14,41,.487,18,2014-15,29,POR,72,219,190,592,SF,97,regular,20,11,48
0,0,,0,2008-09,23,MIA,0,0,0,3,SF,0,playoffs,0,0,1
2,9,.400,6,2009-10,24,MIA,9,25,25,112,SF,17,playoffs,2,0,5
2,3,.474,5,2013-14,28,POR,7,29,19,88,SF,14,playoffs,3,9,8
0,2,.600,0,2015-16,30,MIA,5,16,10,19,SF,6,playoffs,0,0,5
