off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
36,63,.505,58,2007-08,30,SAS,159,423,375,1316,PF,192,regular,56,17,73
28,54,.455,38,2008-09,31,SAS,110,289,287,1035,SF,159,regular,36,12,67
51,58,.432,42,2009-10,32,SAC,91,250,241,944,SG,140,regular,34,6,69
5,13,.238,5,2010-11,33,SAS,5,14,21,130,SF,14,regular,8,1,20
7,17,.577,11,2007-08,30,SAS,33,87,71,236,PF,40,playoffs,11,2,16
8,4,.375,2,2008-09,31,SAS,7,17,20,104,SF,15,playoffs,4,1,5
