off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
24,356,.457,233,2009-10,20,MIN,397,1094,952,2339,PG,167,regular,82,2,81
12,182,.417,113,2010-11,21,MIN,108,279,296,983,PG,65,regular,34,3,53
8,96,.389,36,2011-12,22,TOT,46,131,131,416,PG,31,regular,6,2,29
1,28,.317,9,2011-12,22,HOU,12,37,41,135,PG,7,regular,3,1,11
7,68,.422,27,2011-12,22,POR,34,94,90,281,PG,24,regular,3,1,18
