turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,18,159,142,384,University of Illinois at Urbana-Champaign,327,1090,57,119,0,32
,2003-04,19,147,160,440,University of Illinois at Urbana-Champaign,389,1153,51,123,3,33
,2004-05,20,177,179,518,University of Illinois at Urbana-Champaign,359,1272,70,104,3,39
,2005-06,21,191,157,470,University of Illinois at Urbana-Champaign,437,1183,53,102,1,33
