off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
0,1,.333,0,2010-11,28,CHI,1,2,3,10,PG,0,regular,0,0,2
22,108,.476,42,2011-12,29,CHI,143,369,358,726,PG,54,regular,19,1,49
8,105,.472,26,2012-13,30,TOR,129,333,334,827,PG,57,regular,23,1,63
12,42,.392,22,2013-14,31,UTA,62,159,190,591,PG,27,regular,14,0,42
4,60,.447,16,2014-15,32,DET,42,98,104,272,PG,12,regular,8,0,21
0,1,.250,0,2016-17,34,MIN,1,2,4,11,PG,0,regular,2,0,5
2,9,.513,6,2011-12,29,CHI,18,43,40,94,PG,5,playoffs,0,0,5
