turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,18,85,138,343,Marquette University,312,,64,140,14,31
,2006-07,19,109,154,426,Marquette University,369,,76,138,16,29
98,2007-08,20,124,198,523,Marquette University,434,,76,171,15,35
103,2008-09,21,137,236,693,Marquette University,534,,71,159,21,35
