salary,season,team
13320000,2007-08,New Jersey Nets
14724125,2008-09,New Jersey Nets
16300000,2009-10,Orlando Magic
17300000,2010-11,Phoenix Suns
18300000,2011-12,Phoenix Suns
3000000,2011-12,Dallas Mavericks
3090000,2012-13,Dallas Mavericks
3180000,2013-14,Dallas Mavericks
3911981,2014-15,Memphis Grizzlies
4088091,2015-16,Memphis Grizzlies
4264057,2016-17,Memphis Grizzlies
