salary,season,team
3058200,2007-08,Seattle SuperSonics
3287640,2008-09,Oklahoma City Thunder
3516960,2009-10,Oklahoma City Thunder
4455988,2010-11,Boston Celtics
8385000,2012-13,Boston Celtics
8965000,2013-14,Boston Celtics
9445000,2014-15,Memphis Grizzlies
9200000,2015-16,Los Angeles Clippers
15000000,2016-17,Orlando Magic
