salary,season,team
1041360,2007-08,Detroit Pistons
1877572,2008-09,Detroit Pistons
5000000,2009-10,Detroit Pistons
5000000,2010-11,Detroit Pistons
5000000,2011-12,Detroit Pistons
5000000,2012-13,Detroit Pistons
2500000,2013-14,Orlando Magic
1316809,2014-15,Charlotte Hornets
