off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
22,21,.414,22,2014-15,22,CHO,87,254,269,687,SG,70,regular,21,13,45
25,38,.441,41,2015-16,23,TOT,145,410,408,1313,SF,149,regular,32,11,66
18,29,.457,24,2015-16,23,CHO,99,286,276,938,SF,110,regular,24,7,48
7,9,.409,17,2015-16,23,MEM,46,124,132,375,SF,39,regular,8,4,18
0,0,.417,1,2015-16,23,MEM,2,5,6,22,SF,0,playoffs,1,0,2
