turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,20,73,161,412,University of Arkansas,332,1086,45,167,15,35
96,2007-08,21,89,197,509,University of Arkansas,425,1067,45,152,8,34
