turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
89,2014-15,21,52,153,433,George Washington University,288,1107,59,185,28,35
72,2015-16,22,56,203,537,George Washington University,398,1217,52,161,31,38
