off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
90,27,.517,91,2010-11,25,MIN,136,359,263,887,C,103,regular,18,35,65
181,31,.564,87,2011-12,26,MIN,256,651,454,1264,C,165,regular,29,31,47
230,53,.520,101,2012-13,27,MIN,385,1011,741,1959,C,315,regular,43,50,62
206,50,.541,84,2013-14,28,MIN,379,944,701,1663,C,262,regular,30,23,54
89,27,.424,42,2014-15,29,MIN,139,386,328,815,C,145,regular,19,12,31
7,11,.380,9,2015-16,30,MIN,19,54,50,156,C,14,regular,1,0,12
