turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,1997-98,19,18,44,128,Stanford University,83,,17,119,16,34
30,1998-99,20,53,58,176,Stanford University,117,516,16,157,9,30
46,1999-00,21,53,114,342,Stanford University,235,850,19,201,24,31
50,2000-01,22,47,154,435,Stanford University,276,963,21,229,19,34
