turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,29,96,234,Stanford University,200,743,5,172,73,31
63,2007-08,19,22,140,367,Stanford University,262,883,18,204,83,36
