turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,18,27,133,342,University of Texas at Austin,243,742,29,225,6,33
,2004-05,19,37,80,233,University of Texas at Austin,152,500,21,136,4,17
,2005-06,20,106,225,594,University of Texas at Austin,437,1276,66,353,13,37
