turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
60,2009-10,18,22,162,486,University of Arizona,282,875,19,219,20,31
100,2010-11,19,43,226,741,University of Arizona,380,1141,37,314,26,38
