turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
13,2011-12,18,7,44,117,Clemson University,97,304,10,55,20,30
44,2012-13,19,21,109,304,Clemson University,252,771,32,140,58,28
83,2013-14,20,57,209,614,Clemson University,455,1212,41,255,100,36
