turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
49,1995-96,19,22,78,213,University of Tulsa,146,689,25,232,46,30
74,1996-97,20,37,98,291,University of Tulsa,174,965,31,341,56,34
,1997-98,21,46,109,322,University of Tulsa,217,,36,296,78,31
88,1998-99,22,45,117,383,University of Tulsa,222,1063,61,342,86,33
