turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
67,2009-10,19,153,121,412,Saint Mary's College of California,310,1236,40,119,0,34
80,2010-11,20,180,142,456,Saint Mary's College of California,340,1199,42,123,1,34
96,2011-12,21,212,157,512,Saint Mary's College of California,352,1236,28,109,2,33
99,2012-13,22,223,170,553,Saint Mary's College of California,421,1273,40,118,4,35
