off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
13,8,.427,6,2013-14,27,PHO,22,71,62,198,SF,25,regular,2,3,31
