salary,season,team
200252,2008-09,Charlotte Bobcats
86638,2009-10,Golden State Warriors
854389,2010-11,Washington Wizards
915852,2012-13,Washington Wizards
1145685,2014-15,Detroit Pistons
1270964,2015-16,Detroit Pistons
