off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
9,1,.550,2,2008-09,22,ATL,11,22,20,92,PF,15,regular,2,5,16
6,0,.333,3,2009-10,23,ATL,4,11,12,33,SF,6,regular,0,1,7
3,0,.667,0,2008-09,22,ATL,2,4,3,14,PF,3,playoffs,1,1,4
