turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
73,1993-94,18,79,106,343,Bradley University,231,905,37,137,16,31
70,1994-95,19,99,131,426,Bradley University,308,1020,39,198,19,30
77,1995-96,20,105,178,566,Bradley University,377,963,46,196,33,30
57,1996-97,21,72,109,348,Bradley University,257,715,37,112,10,21
