salary,season,team
23750000,2007-08,Boston Celtics
24751934,2008-09,Boston Celtics
16400000,2009-10,Boston Celtics
18800000,2010-11,Boston Celtics
21247044,2011-12,Boston Celtics
11566265,2012-13,Boston Celtics
12443735,2013-14,Brooklyn Nets
12000000,2014-15,Minnesota Timberwolves
8500000,2015-16,Minnesota Timberwolves
8000000,2016-17,Minnesota Timberwolves
